"Crowdsourced data on dried cannabis prices, use, and consumption",,,,,,,,
"The application was launched January 25, 2018. Data are being collected continuously and will be made available as new information comes in.",,,,,,,,
Submission Date,Price,Quantity (grams),Quality,City (Census subdivision),Province,Primary Reason,Usage,Average Monthly Consumption (grams)
09/02/2018,8.571428571,7,High,Ottawa,ON,Medicate without a medical document,Daily,1
09/02/2018,5.357142857,28,Medium,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,6.428571429,7,Medium,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,7,1,Medium,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,4.285714286,28,High,Ottawa,ON,Use recreationally,Daily,0
09/02/2018,7.142857143,7,High,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,3.571428571,28,High,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,5.357142857,28,High,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,6.071428571,28,High,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,7,1,High,Ottawa,ON,Use recreationally,Daily,1
09/02/2018,4.285714286,28,Low,Ottawa,ON,Use recreationally,A few times per week,2
09/02/2018,7.5,1,High,Ottawa,ON,Use recreationally,A few times per week,2
09/02/2018,8.571428571,7,High,Ottawa,ON,Use recreationally,A few times per week,2
09/02/2018,10,1,High,Ottawa,ON,Medicate with a medical document,A few times a year,5
09/02/2018,10,1,Medium,Kingston,ON,Use recreationally,,0
09/02/2018,10,1,Medium,Kingston,ON,Use recreationally,,0
09/02/2018,10,1,High,Kingston,ON,Use recreationally,A few times a year,0.03
09/02/2018,8.571428571,7,High,Belleville,ON,Medicate with a medical document,Daily,1
09/02/2018,5,1,High,Belleville,ON,Use recreationally,Daily,56
09/02/2018,10,1,Medium,Peterborough,ON,Use recreationally,A few times a year,5
09/02/2018,7.142857143,7,Medium,Ajax,ON,Use recreationally,,0
09/02/2018,7.142857143,28,Medium,Oshawa,ON,Use recreationally,Daily,1
09/02/2018,7.142857143,7,Medium,Oshawa,ON,Use recreationally,Daily,30
09/02/2018,5.714285714,7,High,Oshawa,ON,Use recreationally,Daily,1
09/02/2018,2,1,High,Markham,ON,Medicate with a medical document,,0
09/02/2018,2,1,High,Markham,ON,Medicate with a medical document,Daily,30
09/02/2018,10,7,Medium,Markham,ON,Use recreationally,Daily,1
09/02/2018,8.571428571,3.5,High,Richmond Hill,ON,Medicate without a medical document,Daily,52
09/02/2018,8.571428571,7,High,Toronto,ON,Medicate without a medical document,,0
09/02/2018,5,1,Medium,Toronto,ON,Use recreationally,,0
09/02/2018,7.857142857,14,High,Toronto,ON,Use recreationally,,0
09/02/2018,5,7,Medium,Toronto,ON,Medicate with a medical document,Daily,90
09/02/2018,10,1,High,Toronto,ON,Medicate with a medical document,Daily,1
09/02/2018,5,1,Medium,Toronto,ON,Medicate without a medical document,Daily,1
09/02/2018,6.785714286,28,High,Toronto,ON,Medicate without a medical document,Daily,1
09/02/2018,10,14,High,Toronto,ON,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,7,Medium,Toronto,ON,Use recreationally,Daily,1
09/02/2018,10,1,Medium,Toronto,ON,Use recreationally,Daily,1
09/02/2018,6,1,Medium,Toronto,ON,Use recreationally,Daily,1
09/02/2018,5,1,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,5,10,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,5,1,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,6.071428571,28,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,7.142857143,7,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,10,1,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,5,14,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,7.142857143,28,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,10.28571429,7,High,Toronto,ON,Use recreationally,Daily,0
09/02/2018,12,1,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,10.71428571,14,High,Toronto,ON,Use recreationally,Daily,1
09/02/2018,10,1,Low,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,10,1,Medium,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,8.571428571,7,Medium,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,10,1,Medium,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,12.85714286,14,Medium,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,5.925507901,35.44,High,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,6.785714286,28,High,Toronto,ON,Medicate without a medical document,A few times per week,2
09/02/2018,2.232142857,112,Medium,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,10,7,Medium,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,7,1,Medium,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,14,2,High,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,10,7,High,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,12,1,High,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,10,1,High,Toronto,ON,Use recreationally,A few times per week,2
09/02/2018,5,1,Medium,Toronto,ON,Use recreationally,A few times per month,3
09/02/2018,11.42857143,3.5,High,Toronto,ON,Use recreationally,A few times per month,3
09/02/2018,8,1,High,Toronto,ON,Use recreationally,A few times per month,3
09/02/2018,10,1,Medium,Toronto,ON,Medicate without a medical document,A few times a year,0
09/02/2018,10,1,Medium,Toronto,ON,Use recreationally,A few times a year,5
09/02/2018,5,1,Medium,Toronto,ON,Use recreationally,A few times a year,5
09/02/2018,7.142857143,28,High,Mississauga,ON,Use recreationally,,0
09/02/2018,7.142857143,28,High,Mississauga,ON,Use recreationally,Daily,1
09/02/2018,10,1,Medium,Mississauga,ON,Use recreationally,A few times per week,2
09/02/2018,4.571428571,28,Medium,Brampton,ON,Medicate with a medical document,Daily,0
09/02/2018,7.142857143,28,Medium,Brampton,ON,Use recreationally,A few times per week,2
09/02/2018,5,1,Low,Caledon,ON,Use recreationally,A few times a year,5
09/02/2018,7.142857143,7,Medium,Orangeville,ON,Use recreationally,Daily,1
09/02/2018,7.142857143,3.5,High,Orangeville,ON,Use recreationally,A few times per month,3
09/02/2018,7.142857143,3.5,Medium,Oakville,ON,Use recreationally,A few times per week,2
09/02/2018,5.357142857,112,High,Burlington,ON,Medicate without a medical document,Daily,90
09/02/2018,10,1,Medium,Burlington,ON,Use recreationally,Daily,1
09/02/2018,7.142857143,7,,Hamilton,ON,Use recreationally,,0
09/02/2018,11.42857143,7,High,Hamilton,ON,Use recreationally,,0
09/02/2018,10,1,High,Hamilton,ON,Use recreationally,,0
09/02/2018,7.142857143,3.5,High,Hamilton,ON,Medicate with a medical document,A few times per week,2
09/02/2018,2,1,High,Hamilton,ON,Use recreationally,A few times per week,2
09/02/2018,12,1,Medium,Hamilton,ON,Use recreationally,A few times per month,3
09/02/2018,10,1,Medium,Hamilton,ON,Use recreationally,A few times per month,3
09/02/2018,10,1,Medium,Hamilton,ON,Use recreationally,A few times per month,3
09/02/2018,11.42857143,3.5,High,Hamilton,ON,Use recreationally,A few times per month,3
09/02/2018,8.571428571,7,High,Welland,ON,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,14,Low,Welland,ON,Medicate without a medical document,A few times per month,3
09/02/2018,10,1,Medium,Thorold,ON,Medicate without a medical document,A few times per week,2
09/02/2018,8.571428571,14,High,Niagara Falls,ON,Medicate without a medical document,A few times per week,2
09/02/2018,7.142857143,14,High,Niagara-On-The-Lake,ON,Medicate without a medical document,Daily,1
09/02/2018,4.464285714,28,High,St. Catharines,ON,Use recreationally,,0
09/02/2018,5,1,High,St. Catharines,ON,Medicate with a medical document,Daily,1
09/02/2018,7.272727273,5.5,High,Cambridge,ON,Use recreationally,,0
09/02/2018,9,1,High,Cambridge,ON,Medicate with a medical document,Daily,35
09/02/2018,10,2,Medium,Cambridge,ON,Use recreationally,A few times per month,3
09/02/2018,10,1,Medium,Cambridge,ON,Use recreationally,A few times per month,3
09/02/2018,8.571428571,7,Medium,Kitchener,ON,Medicate without a medical document,,0
09/02/2018,6.428571429,28,Medium,Kitchener,ON,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,28,High,Waterloo,ON,Medicate without a medical document,Daily,1
09/02/2018,5,7,High,Waterloo,ON,Medicate without a medical document,A few times per week,2
09/02/2018,10,1,Medium,Waterloo,ON,Medicate without a medical document,A few times per month,3
09/02/2018,4.464285714,28,High,St. Thomas,ON,Medicate without a medical document,Daily,1
09/02/2018,10,1,Medium,Amherstburg,ON,Use recreationally,A few times per month,3
09/02/2018,7.142857143,7,Medium,Windsor,ON,Use recreationally,,0
09/02/2018,10,1,High,Windsor,ON,Use recreationally,,0
09/02/2018,8.571428571,7,Medium,Windsor,ON,Use recreationally,Daily,1
09/02/2018,10,1,Medium,Windsor,ON,Use recreationally,Daily,1
09/02/2018,5.357142857,14,Medium,London,ON,Medicate without a medical document,,0
09/02/2018,8.571428571,7,High,London,ON,Medicate without a medical document,,0
09/02/2018,20,1,Low,London,ON,Medicate without a medical document,Daily,1
09/02/2018,10,1,Low,London,ON,Medicate without a medical document,Daily,1
09/02/2018,12.85714286,3.5,Medium,London,ON,Medicate without a medical document,Daily,1
09/02/2018,8.571428571,28,Medium,London,ON,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,14,High,London,ON,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,28,High,London,ON,Medicate without a medical document,Daily,1
09/02/2018,5.357142857,28,Medium,London,ON,Use recreationally,Daily,1
09/02/2018,5.357142857,28,Medium,London,ON,Medicate without a medical document,A few times per week,2
09/02/2018,7.142857143,7,Medium,London,ON,Use recreationally,A few times per week,2
09/02/2018,5.5,1,High,London,ON,Use recreationally,A few times per month,3
09/02/2018,4.285714286,7,Medium,London,ON,Medicate without a medical document,A few times a year,5
09/02/2018,10,1,Low,London,ON,Use recreationally,A few times a year,5
09/02/2018,4.464285714,28,Medium,Barrie,ON,Use recreationally,,0
09/02/2018,4.285714286,28,Medium,Barrie,ON,Use recreationally,Daily,1
09/02/2018,7.142857143,14,Medium,Barrie,ON,Use recreationally,Daily,1
09/02/2018,4.285714286,28,Medium,Barrie,ON,Use recreationally,Daily,1
09/02/2018,8.571428571,7,Medium,Pembroke,ON,Medicate without a medical document,Daily,90
09/02/2018,5,1,Medium,Greater Sudbury / Grand Sudbury,ON,Use recreationally,,0
09/02/2018,12.5,1,High,Sault Ste. Marie,ON,Medicate with a medical document,Daily,1
09/02/2018,4.464285714,28,Medium,Thunder Bay,ON,Use recreationally,A few times per week,2
09/02/2018,10,1,Low,Winnipeg,MB,Use recreationally,,0
09/02/2018,4.464285714,28,High,Winnipeg,MB,Medicate with a medical document,Daily,1
09/02/2018,4.464285714,28,High,Winnipeg,MB,Medicate without a medical document,Daily,1
09/02/2018,5.714285714,14,High,Winnipeg,MB,Medicate without a medical document,Daily,1
09/02/2018,5,28,Medium,Winnipeg,MB,Use recreationally,Daily,56
09/02/2018,7.142857143,28,High,Winnipeg,MB,Use recreationally,Daily,1
09/02/2018,15,1,High,Winnipeg,MB,Use recreationally,Daily,1
09/02/2018,6,1,High,Winnipeg,MB,Use recreationally,Daily,1
09/02/2018,8.571428571,7,High,Winnipeg,MB,Use recreationally,Daily,1
09/02/2018,5.714285714,28,High,Winnipeg,MB,Medicate without a medical document,A few times per week,2
09/02/2018,5.357142857,28,High,Winnipeg,MB,Medicate without a medical document,A few times per week,2
09/02/2018,7.142857143,3.5,Medium,Winnipeg,MB,Use recreationally,A few times per week,2
09/02/2018,7.142857143,14,Medium,Winnipeg,MB,Use recreationally,A few times per week,2
09/02/2018,5.357142857,14,High,Winnipeg,MB,Use recreationally,A few times per week,2
09/02/2018,7,1,High,Winnipeg,MB,Medicate with a medical document,A few times per month,3
09/02/2018,10,1,Medium,Winnipeg,MB,Use recreationally,A few times per month,3
09/02/2018,10,1,Medium,Winnipeg,MB,Use recreationally,A few times a year,0.08
09/02/2018,7.142857143,28,High,Regina,SK,Medicate without a medical document,Daily,1
09/02/2018,8.571428571,7,High,Regina,SK,Use recreationally,Daily,1
09/02/2018,5,4,Low,Saskatoon,SK,Use recreationally,A few times per week,2
09/02/2018,8.571428571,7,,Lethbridge,AB,Medicate with a medical document,Daily,1
09/02/2018,8.6,28,High,Lethbridge,AB,Medicate with a medical document,Daily,1
09/02/2018,5,1,High,Calgary,AB,Medicate with a medical document,,0
09/02/2018,4.285714286,28,High,Calgary,AB,Medicate without a medical document,,0
09/02/2018,7.142857143,14,Medium,Calgary,AB,Use recreationally,,0
09/02/2018,8.571428571,14,High,Calgary,AB,Use recreationally,,0
09/02/2018,7,1,High,Calgary,AB,Medicate with a medical document,Daily,1
09/02/2018,6.8,25,High,Calgary,AB,Medicate with a medical document,Daily,25
09/02/2018,6,1,Medium,Calgary,AB,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,28,High,Calgary,AB,Medicate without a medical document,Daily,1
09/02/2018,7.142857143,7,Medium,Calgary,AB,Use recreationally,Daily,1
09/02/2018,10,1,High,Calgary,AB,Use recreationally,Daily,1
09/02/2018,8.571428571,7,High,Calgary,AB,Use recreationally,Daily,1
09/02/2018,6.071428571,28,High,Calgary,AB,Use recreationally,Daily,1
09/02/2018,7.857142857,14,High,Calgary,AB,Use recreationally,Daily,1
09/02/2018,8.571428571,3.5,Medium,Calgary,AB,Medicate without a medical document,A few times per week,2
09/02/2018,7.142857143,7,High,Calgary,AB,Use recreationally,A few times per week,2
09/02/2018,20,1,Medium,Calgary,AB,Use recreationally,A few times per month,3
09/02/2018,3.535714286,28,High,Leduc,AB,Medicate without a medical document,Daily,1
09/02/2018,3.535714286,28,High,Leduc,AB,Medicate without a medical document,Daily,1
09/02/2018,6,30,High,Edmonton,AB,Medicate with a medical document,Daily,1.5
09/02/2018,6.5,1,High,Edmonton,AB,Medicate without a medical document,Daily,1
09/02/2018,10,3.5,High,Edmonton,AB,Medicate without a medical document,Daily,1
09/02/2018,5.357142857,28,High,Edmonton,AB,Medicate without a medical document,Daily,120
09/02/2018,5.714285714,14,High,Edmonton,AB,Medicate without a medical document,Daily,0
09/02/2018,7.142857143,7,High,Edmonton,AB,Medicate without a medical document,Daily,1
09/02/2018,5.714285714,28,Medium,Edmonton,AB,Use recreationally,Daily,1
09/02/2018,7.142857143,7,High,Edmonton,AB,Use recreationally,Daily,1
09/02/2018,6,1,High,Edmonton,AB,Use recreationally,Daily,0
09/02/2018,5.714285714,3.5,Medium,Edmonton,AB,Medicate without a medical document,A few times per week,40
09/02/2018,6,17.5,Medium,Edmonton,AB,Medicate without a medical document,A few times per week,2
09/02/2018,5.178571429,28,High,Edmonton,AB,Medicate without a medical document,A few times per week,2
09/02/2018,7.142857143,7,High,Edmonton,AB,Medicate without a medical document,A few times per week,2
09/02/2018,8.571428571,14,High,Edmonton,AB,Use recreationally,A few times per week,2
09/02/2018,8.571428571,7,High,Edmonton,AB,Use recreationally,A few times per week,2
09/02/2018,5.357142857,28,Medium,Edmonton,AB,Medicate without a medical document,A few times per month,3
09/02/2018,3.571428571,7,High,Edmonton,AB,Use recreationally,A few times per month,3
09/02/2018,7.142857143,28,High,Edmonton,AB,Use recreationally,A few times per month,3
09/02/2018,7,1,High,Grande Prairie,AB,Use recreationally,Daily,1
09/02/2018,4.464285714,28,High,Trail,BC,Medicate with a medical document,Daily,1
09/02/2018,4.464285714,28,High,Trail,BC,Medicate without a medical document,Daily,1
09/02/2018,5.714285714,28,High,Abbotsford,BC,Use recreationally,Daily,60
09/02/2018,4.2,1,High,Langley,BC,Medicate with a medical document,,0
09/02/2018,5.714285714,28,High,Langley,BC,Use recreationally,Daily,50
09/02/2018,5.714285714,3.5,High,Surrey,BC,Use recreationally,,0
09/02/2018,5,1,High,Surrey,BC,Use recreationally,A few times per month,3
09/02/2018,5.714285714,3.5,High,Surrey,BC,Use recreationally,A few times per month,3
09/02/2018,6.25,28,High,Richmond,BC,Medicate without a medical document,Daily,1
09/02/2018,3.571428571,28,Medium,Greater Vancouver A,BC,Medicate with a medical document,,0
09/02/2018,11.42857143,14,High,Greater Vancouver A,BC,Medicate without a medical document,,0
09/02/2018,7.142857143,28,,Greater Vancouver A,BC,Use recreationally,,0
09/02/2018,4.642857143,28,High,Greater Vancouver A,BC,Medicate with a medical document,Daily,0
09/02/2018,10,1,High,Greater Vancouver A,BC,Medicate with a medical document,Daily,1
09/02/2018,5,1,Medium,Greater Vancouver A,BC,Medicate without a medical document,Daily,1
09/02/2018,4.464285714,28,Medium,Greater Vancouver A,BC,Use recreationally,Daily,35
09/02/2018,7.142857143,14,High,Greater Vancouver A,BC,Use recreationally,Daily,1
09/02/2018,3,14,High,Greater Vancouver A,BC,Use recreationally,Daily,1
09/02/2018,7.142857143,7,High,Greater Vancouver A,BC,Use recreationally,Daily,1
09/02/2018,15,1,Medium,Greater Vancouver A,BC,Medicate without a medical document,A few times per week,2
09/02/2018,6.428571429,28,High,Greater Vancouver A,BC,Use recreationally,A few times per week,2
09/02/2018,3.535714286,28,High,Greater Vancouver A,BC,Use recreationally,A few times per week,2
09/02/2018,10.71428571,7,High,Greater Vancouver A,BC,Use recreationally,A few times per week,0.7
09/02/2018,8.571428571,3.5,High,Greater Vancouver A,BC,Use recreationally,A few times per week,2
09/02/2018,10,3.5,High,Greater Vancouver A,BC,Use recreationally,A few times per week,2
09/02/2018,7.142857143,7,High,Vancouver,BC,Medicate without a medical document,Daily,21
